product_id,avg_daily_demand,lead_time,reorder_point,current_stock,stock_status
5674683,1.3333333333333333,7,9.3,30,Stock OK
5674687,1.0,7,7.0,13,Stock OK
5674694,1.3333333333333333,9,12.0,16,Stock OK
5674695,1.0,3,3.0,2,Reorder Needed
5674697,1.0,10,10.0,45,Stock OK
5674699,1.0,6,6.0,18,Stock OK
5674700,1.0,10,10.0,35,Stock OK
5674702,1.2,6,7.2,45,Stock OK
5674703,1.0,7,7.0,19,Stock OK
5674704,1.0,9,9.0,13,Stock OK
5674707,1.375,9,12.4,4,Reorder Needed
5674708,1.0,9,9.0,19,Stock OK
5674710,1.0,5,5.0,50,Stock OK
5674711,1.0,4,4.0,25,Stock OK
5674714,1.0,5,5.0,38,Stock OK
5674715,1.1428571428571428,8,9.1,31,Stock OK
5674716,1.25,8,10.0,36,Stock OK
5674717,1.0,10,10.0,4,Reorder Needed
5674724,1.3333333333333333,4,5.3,39,Stock OK
5674732,2.0,7,14.0,7,Reorder Needed
5674733,1.0,4,4.0,16,Stock OK
5674734,1.0,6,6.0,48,Stock OK
5674735,1.0,8,8.0,5,Reorder Needed
5674736,1.25,3,3.8,47,Stock OK
5674737,1.0,3,3.0,23,Stock OK
5674738,1.5454545454545454,7,10.8,36,Stock OK
5674739,1.0,6,6.0,32,Stock OK
5674741,2.0,10,20.0,24,Stock OK
5674744,1.0,5,5.0,25,Stock OK
5674745,1.6666666666666667,6,10.0,45,Stock OK
5674746,1.25,3,3.8,28,Stock OK
5674747,1.0,3,3.0,19,Stock OK
5674748,1.5,10,15.0,7,Reorder Needed
5674749,1.25,8,10.0,44,Stock OK
5674750,1.0,6,6.0,41,Stock OK
5674751,1.0,6,6.0,17,Stock OK
5674753,1.4285714285714286,3,4.3,2,Reorder Needed
5674754,1.375,5,6.9,16,Stock OK
5674908,1.0,7,7.0,39,Stock OK
5674909,1.3333333333333333,9,12.0,18,Stock OK
5674910,1.0,7,7.0,39,Stock OK
5674911,1.0,6,6.0,1,Reorder Needed
5674913,1.3,7,9.1,3,Reorder Needed
5674915,1.0,3,3.0,21,Stock OK
5674916,1.0,3,3.0,30,Stock OK
5675299,1.0,10,10.0,11,Stock OK
5675490,1.0,6,6.0,22,Stock OK
5675491,1.1666666666666667,10,11.7,47,Stock OK
5675552,1.0,6,6.0,25,Stock OK
5675586,1.0,9,9.0,3,Reorder Needed
5675761,1.0,9,9.0,30,Stock OK
5675775,1.0,8,8.0,24,Stock OK
5675776,1.0,6,6.0,45,Stock OK
5675801,1.1666666666666667,5,5.8,36,Stock OK
5675804,1.5,7,10.5,23,Stock OK
5675824,1.0,6,6.0,8,Stock OK
5675826,1.25,4,5.0,4,Reorder Needed
5675828,1.3333333333333333,8,10.7,50,Stock OK
5675829,1.0,4,4.0,39,Stock OK
5675830,2.0,3,6.0,43,Stock OK
5676037,1.0,9,9.0,31,Stock OK
5676038,1.0,7,7.0,29,Stock OK
5676050,1.0,6,6.0,36,Stock OK
5676051,1.25,4,5.0,13,Stock OK
5676102,1.0,7,7.0,41,Stock OK
5676232,1.0,3,3.0,9,Stock OK
5676234,1.1111111111111112,9,10.0,21,Stock OK
5676248,1.25,5,6.2,3,Reorder Needed
5676249,1.0,8,8.0,25,Stock OK
5676250,1.25,7,8.8,25,Stock OK
5676251,1.0,7,7.0,12,Stock OK
5676285,1.0,5,5.0,29,Stock OK
5676286,1.5,7,10.5,11,Stock OK
5676289,1.0,3,3.0,11,Stock OK
5676290,1.1666666666666667,3,3.5,49,Stock OK
5676301,1.6666666666666667,5,8.3,26,Stock OK
5676325,1.0,8,8.0,14,Stock OK
5676782,1.0,6,6.0,16,Stock OK
5676783,1.619047619047619,4,6.5,10,Stock OK
5676784,1.0,6,6.0,31,Stock OK
5676802,1.0,7,7.0,31,Stock OK
5676803,1.0,4,4.0,36,Stock OK
5676825,1.0,10,10.0,10,Stock OK
5676826,1.2941176470588236,5,6.5,26,Stock OK
5676827,2.12,5,10.6,20,Stock OK
5676828,1.4782608695652173,8,11.8,44,Stock OK
5676843,1.5555555555555556,4,6.2,9,Stock OK
5676844,1.0,3,3.0,15,Stock OK
5676936,1.5,4,6.0,9,Stock OK
5677014,1.0,7,7.0,7,Stock OK
5677015,1.1,3,3.3,26,Stock OK
5677025,1.9523809523809523,9,17.6,24,Stock OK
5677026,1.0,9,9.0,12,Stock OK
5677036,1.4,10,14.0,20,Stock OK
5677037,1.0,9,9.0,14,Stock OK
5677038,1.4615384615384615,5,7.3,22,Stock OK
5677042,1.1666666666666667,4,4.7,16,Stock OK
5677043,4.366666666666666,9,39.3,29,Reorder Needed
5677044,1.3333333333333333,6,8.0,32,Stock OK
5677045,1.5789473684210527,8,12.6,19,Stock OK
5677053,1.0,6,6.0,35,Stock OK
5677054,1.1428571428571428,9,10.3,43,Stock OK
5677055,1.1428571428571428,10,11.4,32,Stock OK
5677164,1.0,8,8.0,20,Stock OK
5677165,1.0,7,7.0,40,Stock OK
5677166,1.3125,6,7.9,20,Stock OK
5677214,1.0,10,10.0,8,Reorder Needed
5677215,1.0,4,4.0,35,Stock OK
5677216,1.0,4,4.0,42,Stock OK
5677217,1.0,6,6.0,13,Stock OK
5677218,1.25,9,11.2,41,Stock OK
5677219,1.0,10,10.0,6,Reorder Needed
5677220,1.0,4,4.0,47,Stock OK
5677221,1.0,7,7.0,16,Stock OK
5677224,1.2,3,3.6,5,Stock OK
5677236,1.0,9,9.0,45,Stock OK
5677237,1.2,10,12.0,34,Stock OK
5677238,1.0,7,7.0,6,Reorder Needed
5677239,1.0,10,10.0,33,Stock OK
5677240,1.0,8,8.0,15,Stock OK
5677242,1.0,7,7.0,15,Stock OK
5677244,1.0,9,9.0,14,Stock OK
5677245,1.0,8,8.0,39,Stock OK
5677253,1.0,9,9.0,5,Reorder Needed
5677255,1.0,4,4.0,26,Stock OK
5677358,1.0,3,3.0,48,Stock OK
5677359,1.0,9,9.0,17,Stock OK
5677362,1.0,9,9.0,43,Stock OK
5677363,1.1428571428571428,4,4.6,47,Stock OK
5677364,1.0909090909090908,5,5.5,16,Stock OK
5677366,1.619047619047619,4,6.5,35,Stock OK
5677374,1.0,8,8.0,38,Stock OK
5677375,1.0,4,4.0,23,Stock OK
5677376,1.4444444444444444,4,5.8,13,Stock OK
5677377,1.0,3,3.0,33,Stock OK
5677402,1.6666666666666667,4,6.7,29,Stock OK
5677403,1.875,10,18.8,46,Stock OK
5677417,1.0,9,9.0,34,Stock OK
5677418,1.0,10,10.0,34,Stock OK
5677420,1.0,3,3.0,27,Stock OK
5677421,1.0,6,6.0,15,Stock OK
5677422,1.2222222222222223,5,6.1,50,Stock OK
5677423,1.4166666666666667,10,14.2,9,Reorder Needed
5677424,1.4666666666666666,3,4.4,26,Stock OK
5677425,1.0,8,8.0,3,Reorder Needed
5677426,1.8695652173913044,6,11.2,36,Stock OK
5677436,1.0,3,3.0,47,Stock OK
5677437,1.2857142857142858,3,3.9,5,Stock OK
5677446,1.0,5,5.0,20,Stock OK
5677447,1.588235294117647,9,14.3,20,Stock OK
5677448,1.0909090909090908,10,10.9,5,Reorder Needed
5677449,1.375,8,11.0,10,Reorder Needed
5677450,1.3571428571428572,7,9.5,16,Stock OK
5677451,2.3636363636363638,10,23.6,25,Stock OK
5677452,1.5,7,10.5,44,Stock OK
5677453,1.5,3,4.5,25,Stock OK
5677454,1.0,4,4.0,30,Stock OK
5677455,1.3333333333333333,8,10.7,14,Stock OK
5677456,2.6666666666666665,6,16.0,22,Stock OK
5677457,1.0,4,4.0,43,Stock OK
5677458,1.4761904761904763,4,5.9,28,Stock OK
5677459,1.5789473684210527,10,15.8,30,Stock OK
5677460,1.3,8,10.4,19,Stock OK
5677461,1.25,9,11.2,38,Stock OK
5677462,2.2666666666666666,3,6.8,42,Stock OK
5677463,3.75,3,11.2,20,Stock OK
5677464,1.6,3,4.8,35,Stock OK
5677465,2.7142857142857144,3,8.1,22,Stock OK
5677466,1.391304347826087,10,13.9,15,Stock OK
5677479,1.0,7,7.0,11,Stock OK
5677604,3.7333333333333334,3,11.2,34,Stock OK
5677617,2.217391304347826,7,15.5,24,Stock OK
5677618,3.1481481481481484,7,22.0,6,Reorder Needed
5677619,1.4761904761904763,9,13.3,17,Stock OK
5677620,1.0,3,3.0,28,Stock OK
5677621,1.1428571428571428,5,5.7,50,Stock OK
5677622,1.25,6,7.5,31,Stock OK
5677623,1.3,4,5.2,36,Stock OK
5677624,1.0,7,7.0,9,Stock OK
5677627,1.1428571428571428,8,9.1,10,Stock OK
5677644,1.0,8,8.0,21,Stock OK
5677649,1.5,6,9.0,34,Stock OK
5677930,1.0,8,8.0,31,Stock OK
5677932,1.0,5,5.0,29,Stock OK
5677936,1.92,8,15.4,43,Stock OK
5677986,1.0,4,4.0,43,Stock OK
5677987,1.0,4,4.0,11,Stock OK
5677988,1.0,7,7.0,33,Stock OK
5677989,1.3333333333333333,3,4.0,46,Stock OK
5677990,1.3529411764705883,9,12.2,1,Reorder Needed
5678022,1.0,5,5.0,21,Stock OK
5678023,1.0,7,7.0,23,Stock OK
5678024,1.0,5,5.0,9,Stock OK
5678025,1.6666666666666667,3,5.0,1,Reorder Needed
5678031,1.1666666666666667,10,11.7,21,Stock OK
5678032,1.1666666666666667,8,9.3,22,Stock OK
5678033,1.0,8,8.0,4,Reorder Needed
5678034,1.6666666666666667,9,15.0,1,Reorder Needed
5678035,1.1428571428571428,3,3.4,10,Stock OK
5678036,1.1666666666666667,7,8.2,15,Stock OK
5678037,1.0,9,9.0,36,Stock OK
5678038,1.3333333333333333,3,4.0,29,Stock OK
5678039,1.4,6,8.4,46,Stock OK
5678041,1.0,4,4.0,5,Stock OK
5678042,1.0,9,9.0,29,Stock OK
5678043,1.0,9,9.0,47,Stock OK
5678044,1.0,7,7.0,47,Stock OK
5678046,1.0,5,5.0,27,Stock OK
5678115,1.0,6,6.0,25,Stock OK
5678116,1.0,7,7.0,16,Stock OK
5678117,1.0,3,3.0,16,Stock OK
5678118,1.0,3,3.0,36,Stock OK
5678158,1.5333333333333334,3,4.6,25,Stock OK
5678163,1.5,10,15.0,41,Stock OK
5678218,1.0,3,3.0,1,Reorder Needed
5678219,1.2857142857142858,5,6.4,5,Reorder Needed
5678242,1.5,6,9.0,41,Stock OK
5678243,1.25,8,10.0,20,Stock OK
5678244,1.0,4,4.0,5,Stock OK
5678245,1.0,5,5.0,36,Stock OK
5678246,1.0,5,5.0,29,Stock OK
5678247,1.25,10,12.5,48,Stock OK
5678261,1.25,8,10.0,34,Stock OK
5678262,1.0909090909090908,8,8.7,48,Stock OK
5678263,1.0,4,4.0,18,Stock OK
5678305,1.0,4,4.0,2,Reorder Needed
5678308,1.0,8,8.0,16,Stock OK
5678309,1.0,3,3.0,29,Stock OK
5678311,1.0,5,5.0,33,Stock OK
5678312,1.0,7,7.0,16,Stock OK
5678313,1.0,4,4.0,35,Stock OK
5678314,1.0,10,10.0,47,Stock OK
5678315,1.0,10,10.0,43,Stock OK
5678404,1.0,4,4.0,42,Stock OK
5678405,1.0,8,8.0,17,Stock OK
5678406,1.0,6,6.0,4,Reorder Needed
5678408,1.0,7,7.0,49,Stock OK
5678409,1.2,7,8.4,4,Reorder Needed
5678410,1.0,4,4.0,25,Stock OK
5678411,1.0,3,3.0,33,Stock OK
5678468,1.2727272727272727,6,7.6,14,Stock OK
5678741,1.0,7,7.0,24,Stock OK
5679445,1.0,4,4.0,11,Stock OK
5679447,1.0,10,10.0,25,Stock OK
5679449,1.0,7,7.0,28,Stock OK
5679451,1.0,9,9.0,7,Reorder Needed
5679452,1.0,6,6.0,49,Stock OK
5679454,1.0,6,6.0,36,Stock OK
5679455,1.0,9,9.0,10,Stock OK
5679456,1.0,5,5.0,49,Stock OK
5679659,1.0,10,10.0,36,Stock OK
5679660,1.1666666666666667,9,10.5,31,Stock OK
5679661,1.0,8,8.0,19,Stock OK
5679662,2.0,8,16.0,18,Stock OK
5679691,1.2,4,4.8,49,Stock OK
5679692,1.0,6,6.0,6,Stock OK
5679693,1.0,5,5.0,28,Stock OK
5679694,1.5,5,7.5,7,Reorder Needed
5679954,1.1818181818181819,7,8.3,38,Stock OK
5679995,1.0,7,7.0,12,Stock OK
5679996,1.0,9,9.0,41,Stock OK
5679997,1.0,5,5.0,50,Stock OK
5679998,1.0,9,9.0,34,Stock OK
5679999,1.0,10,10.0,25,Stock OK
5680000,1.0,9,9.0,17,Stock OK
5680001,1.0,7,7.0,33,Stock OK
5680002,1.0,6,6.0,23,Stock OK
5680005,1.0,9,9.0,9,Stock OK
5680130,1.1666666666666667,3,3.5,6,Stock OK
5680177,1.0,6,6.0,2,Reorder Needed
5680178,1.0,5,5.0,38,Stock OK
5680233,1.0,5,5.0,9,Stock OK
5680235,1.0,9,9.0,3,Reorder Needed
5680245,1.0,6,6.0,16,Stock OK
5680246,1.0,7,7.0,25,Stock OK
5680393,1.25,7,8.8,24,Stock OK
5680394,1.0,8,8.0,47,Stock OK
5680396,1.3333333333333333,5,6.7,29,Stock OK
5680397,1.0,4,4.0,44,Stock OK
5680398,1.1666666666666667,8,9.3,40,Stock OK
5680443,1.3,7,9.1,26,Stock OK
5680823,1.8421052631578947,6,11.1,38,Stock OK
5680881,1.0,10,10.0,35,Stock OK
5681609,1.125,7,7.9,23,Stock OK
5681610,1.3333333333333333,6,8.0,4,Reorder Needed
5681612,1.0,8,8.0,42,Stock OK
5681614,1.0,5,5.0,14,Stock OK
5681617,1.0,7,7.0,47,Stock OK
5681618,1.0,9,9.0,39,Stock OK
5681619,1.0,6,6.0,7,Stock OK
5681620,1.0,5,5.0,8,Stock OK
5681621,1.0,10,10.0,42,Stock OK
5681704,2.16,10,21.6,19,Reorder Needed
5681705,2.217391304347826,4,8.9,2,Reorder Needed
5682289,1.0,6,6.0,47,Stock OK
5682344,1.0,8,8.0,1,Reorder Needed
5682465,1.0,4,4.0,42,Stock OK
5682468,3.0,4,12.0,38,Stock OK
5682469,1.5,3,4.5,13,Stock OK
5682470,1.8888888888888888,7,13.2,42,Stock OK
5682471,1.5714285714285714,6,9.4,44,Stock OK
5682472,1.6666666666666667,4,6.7,24,Stock OK
5682501,1.0,3,3.0,32,Stock OK
5682503,1.0,8,8.0,30,Stock OK
5682505,1.0,5,5.0,6,Stock OK
5682506,1.0,9,9.0,38,Stock OK
5682507,1.0,9,9.0,33,Stock OK
5682509,1.0,6,6.0,44,Stock OK
5682563,1.0,4,4.0,23,Stock OK
5682576,1.0,9,9.0,10,Stock OK
5682659,1.0,7,7.0,46,Stock OK
5682685,1.5384615384615385,9,13.8,15,Stock OK
5682749,1.0,9,9.0,23,Stock OK
5682750,1.0,9,9.0,36,Stock OK
5682751,1.0,10,10.0,1,Reorder Needed
5682752,1.0,3,3.0,8,Stock OK
5682755,1.0,4,4.0,3,Reorder Needed
5682756,1.0,7,7.0,14,Stock OK
5682757,1.0,4,4.0,17,Stock OK
5682833,1.0,10,10.0,34,Stock OK
5682844,1.0,6,6.0,47,Stock OK
5683277,1.0,6,6.0,6,Stock OK
5683350,1.25,6,7.5,5,Reorder Needed
5683351,1.2,8,9.6,46,Stock OK
5683352,1.5,9,13.5,41,Stock OK
5683355,1.0,8,8.0,40,Stock OK
5683356,1.0,3,3.0,29,Stock OK
5683376,1.0,6,6.0,35,Stock OK
5683377,1.3333333333333333,10,13.3,18,Stock OK
5683378,1.25,7,8.8,40,Stock OK
5683380,1.125,4,4.5,48,Stock OK
5683381,1.0,9,9.0,30,Stock OK
5683382,1.2,5,6.0,15,Stock OK
5683383,1.1666666666666667,7,8.2,15,Stock OK
5683384,1.0,9,9.0,16,Stock OK
5683440,1.0,8,8.0,33,Stock OK
5683467,1.0,8,8.0,10,Stock OK
5683524,1.0,7,7.0,19,Stock OK
5683525,1.0,8,8.0,37,Stock OK
5683526,1.1818181818181819,6,7.1,50,Stock OK
5683527,1.0714285714285714,3,3.2,3,Reorder Needed
5683541,2.0,4,8.0,36,Stock OK
5683543,1.0,3,3.0,4,Stock OK
5683549,1.1818181818181819,9,10.6,11,Stock OK
5683551,2.0,4,8.0,41,Stock OK
5683552,1.0,10,10.0,33,Stock OK
5683554,1.0,4,4.0,28,Stock OK
5683555,1.3333333333333333,3,4.0,32,Stock OK
5683556,1.0,7,7.0,16,Stock OK
5683557,1.0,4,4.0,9,Stock OK
5683559,1.0,10,10.0,11,Stock OK
5683560,1.0,10,10.0,6,Reorder Needed
5683561,1.3333333333333333,10,13.3,49,Stock OK
5683562,1.0,3,3.0,27,Stock OK
5683563,1.1428571428571428,4,4.6,12,Stock OK
5683564,1.0,5,5.0,22,Stock OK
5683565,1.0,7,7.0,40,Stock OK
5683566,1.0,6,6.0,48,Stock OK
5683567,1.0,4,4.0,37,Stock OK
5683569,1.1666666666666667,10,11.7,21,Stock OK
5683571,1.0,5,5.0,33,Stock OK
5683573,1.0,6,6.0,17,Stock OK
5683574,1.0,6,6.0,29,Stock OK
5683575,1.0,9,9.0,40,Stock OK
5683576,1.4,4,5.6,10,Stock OK
5683578,1.0,3,3.0,18,Stock OK
5683580,1.0,4,4.0,47,Stock OK
5683581,1.0,5,5.0,13,Stock OK
5683582,1.0,6,6.0,27,Stock OK
5683583,1.0,4,4.0,10,Stock OK
5683584,1.0,3,3.0,32,Stock OK
5683585,1.0,9,9.0,41,Stock OK
5683589,1.0,4,4.0,45,Stock OK
5683593,1.3333333333333333,7,9.3,3,Reorder Needed
5683595,1.0,9,9.0,22,Stock OK
5683596,1.6666666666666667,3,5.0,27,Stock OK
5683621,1.0,5,5.0,3,Reorder Needed
5683623,1.0,6,6.0,33,Stock OK
5683624,1.0,4,4.0,2,Reorder Needed
5683625,1.4761904761904763,3,4.4,11,Stock OK
5683629,1.0,9,9.0,46,Stock OK
5683630,1.5714285714285714,7,11.0,10,Reorder Needed
5683631,1.5,3,4.5,39,Stock OK
5683633,1.3846153846153846,8,11.1,33,Stock OK
5683639,1.0,10,10.0,7,Reorder Needed
5683640,1.0,7,7.0,15,Stock OK
5683730,1.0,9,9.0,26,Stock OK
5683732,1.5,5,7.5,11,Stock OK
5683733,1.0,6,6.0,38,Stock OK
5683734,1.0,9,9.0,27,Stock OK
5683735,1.0,10,10.0,39,Stock OK
5683737,1.7333333333333334,5,8.7,7,Reorder Needed
5683738,2.0588235294117645,4,8.2,1,Reorder Needed
5683739,1.9473684210526316,3,5.8,10,Stock OK
5683740,1.2857142857142858,8,10.3,21,Stock OK
5683741,1.0,7,7.0,15,Stock OK
5683743,1.25,7,8.8,30,Stock OK
5683745,1.8333333333333333,3,5.5,30,Stock OK
5683746,1.0,8,8.0,8,Stock OK
5683747,1.0,3,3.0,24,Stock OK
5683748,2.0,4,8.0,19,Stock OK
5683749,1.0,10,10.0,3,Reorder Needed
5683751,1.3333333333333333,5,6.7,15,Stock OK
5683752,1.0,9,9.0,36,Stock OK
5683753,1.0,7,7.0,6,Reorder Needed
5683754,1.1111111111111112,4,4.4,42,Stock OK
5683888,1.4,5,7.0,50,Stock OK
5683889,1.0,4,4.0,48,Stock OK
5683890,1.5,8,12.0,18,Stock OK
5683891,1.0,7,7.0,38,Stock OK
5683892,1.6666666666666667,9,15.0,19,Stock OK
5683893,1.0,3,3.0,49,Stock OK
5683894,1.5333333333333334,3,4.6,50,Stock OK
5683895,1.0,5,5.0,30,Stock OK
5683896,1.6923076923076923,9,15.2,13,Reorder Needed
5683897,1.4444444444444444,10,14.4,39,Stock OK
5683898,1.0,6,6.0,12,Stock OK
5683899,1.0,8,8.0,34,Stock OK
5683900,1.5,5,7.5,12,Stock OK
5683901,1.0,6,6.0,44,Stock OK
5683947,1.0,4,4.0,24,Stock OK
5683948,1.0,8,8.0,4,Reorder Needed
5683949,1.0,4,4.0,36,Stock OK
5683950,1.0,10,10.0,50,Stock OK
5683952,1.0,9,9.0,48,Stock OK
5683953,1.0,7,7.0,14,Stock OK
5683954,1.0,8,8.0,17,Stock OK
5683955,1.0,6,6.0,49,Stock OK
5683956,1.0,10,10.0,3,Reorder Needed
5683957,1.2,7,8.4,38,Stock OK
5683959,1.3333333333333333,3,4.0,23,Stock OK
5683960,1.2727272727272727,6,7.6,13,Stock OK
5684333,1.0,5,5.0,9,Stock OK
5684427,1.0,3,3.0,21,Stock OK
5684429,1.0,10,10.0,41,Stock OK
5684430,1.0,3,3.0,8,Stock OK
5684431,1.0,5,5.0,17,Stock OK
5684432,1.0,8,8.0,16,Stock OK
5684433,1.0,3,3.0,16,Stock OK
5684434,1.1666666666666667,9,10.5,28,Stock OK
5684435,1.0,6,6.0,16,Stock OK
5684436,1.0,7,7.0,46,Stock OK
5684437,1.0,3,3.0,46,Stock OK
5684506,1.0,6,6.0,14,Stock OK
5684508,1.0,4,4.0,46,Stock OK
5684509,1.0,6,6.0,44,Stock OK
5684581,2.0,7,14.0,38,Stock OK
5684582,1.0,6,6.0,20,Stock OK
5684583,1.0,5,5.0,45,Stock OK
5684584,1.0,10,10.0,48,Stock OK
5684587,1.0,7,7.0,41,Stock OK
5684588,1.6428571428571428,10,16.4,34,Stock OK
5684589,1.0,8,8.0,29,Stock OK
5684590,1.0,10,10.0,3,Reorder Needed
5684591,1.0,4,4.0,10,Stock OK
5684592,1.0,5,5.0,20,Stock OK
5684594,1.0,8,8.0,2,Reorder Needed
5684595,1.0,6,6.0,27,Stock OK
5684647,1.0,7,7.0,32,Stock OK
5684650,1.0,4,4.0,10,Stock OK
5684672,1.2,5,6.0,40,Stock OK
5684714,1.0,8,8.0,17,Stock OK
5684715,1.0,8,8.0,33,Stock OK
5684716,1.0,4,4.0,6,Stock OK
5684717,1.0,9,9.0,39,Stock OK
5684719,1.0,6,6.0,47,Stock OK
5684720,1.0,4,4.0,18,Stock OK
5684727,1.0,8,8.0,9,Stock OK
5684728,1.0,3,3.0,8,Stock OK
5684731,1.0,5,5.0,25,Stock OK
5684867,1.0,4,4.0,31,Stock OK
5684881,1.0,9,9.0,42,Stock OK
5684882,1.0,8,8.0,4,Reorder Needed
5684883,1.0,6,6.0,20,Stock OK
5684884,1.0,10,10.0,28,Stock OK
5684885,1.0,8,8.0,40,Stock OK
5684887,1.0,6,6.0,1,Reorder Needed
5684889,1.0,4,4.0,40,Stock OK
5684891,1.0,6,6.0,44,Stock OK
5684892,1.0,7,7.0,23,Stock OK
5684894,1.0,7,7.0,47,Stock OK
5684895,1.0,7,7.0,13,Stock OK
5684897,1.0,9,9.0,16,Stock OK
5684898,1.0,9,9.0,26,Stock OK
5684899,1.0,3,3.0,31,Stock OK
5684911,1.0,9,9.0,50,Stock OK
5684912,1.0,10,10.0,1,Reorder Needed
5684913,1.2,4,4.8,17,Stock OK
5684914,1.5,8,12.0,16,Stock OK
5684917,1.0,8,8.0,37,Stock OK
5684918,1.0,3,3.0,10,Stock OK
5684919,1.0,9,9.0,38,Stock OK
5684920,1.0,10,10.0,44,Stock OK
5684921,1.0,6,6.0,31,Stock OK
5684922,1.0,3,3.0,10,Stock OK
5684923,1.0,10,10.0,49,Stock OK
5684924,1.0,6,6.0,34,Stock OK
5684925,1.0,10,10.0,6,Reorder Needed
5684927,1.0,6,6.0,28,Stock OK
5684928,1.0,5,5.0,28,Stock OK
5684929,1.0,10,10.0,13,Stock OK
5684930,1.0,8,8.0,41,Stock OK
5684931,1.0,7,7.0,12,Stock OK
5684932,1.1666666666666667,9,10.5,50,Stock OK
5684935,1.0,6,6.0,40,Stock OK
5684936,1.0,5,5.0,50,Stock OK
5684938,1.0,10,10.0,2,Reorder Needed
5684939,1.0,8,8.0,8,Stock OK
5684940,1.0,7,7.0,42,Stock OK
5685074,1.125,6,6.8,9,Stock OK
5685340,1.3636363636363635,10,13.6,50,Stock OK
5685341,1.0,10,10.0,8,Reorder Needed
5685342,1.0,6,6.0,3,Reorder Needed
5685349,1.0,3,3.0,9,Stock OK
5685351,1.0,3,3.0,13,Stock OK
5685353,1.0,8,8.0,9,Stock OK
5685354,1.0,7,7.0,31,Stock OK
5685355,1.0,6,6.0,25,Stock OK
5685358,2.0,8,16.0,44,Stock OK
5685359,1.0,8,8.0,45,Stock OK
5685361,1.0,4,4.0,8,Stock OK
5685363,1.0,10,10.0,47,Stock OK
5685381,1.0,9,9.0,31,Stock OK
5685383,1.0,10,10.0,45,Stock OK
5685386,1.0,3,3.0,45,Stock OK
5685388,1.0,7,7.0,31,Stock OK
5685389,1.125,10,11.2,17,Stock OK
5685390,1.0,6,6.0,47,Stock OK
5685396,1.0,8,8.0,19,Stock OK
5685398,1.0,6,6.0,3,Reorder Needed
5685399,1.0,4,4.0,46,Stock OK
5685400,1.0,7,7.0,30,Stock OK
5685401,1.0,8,8.0,10,Stock OK
5685402,1.0,6,6.0,49,Stock OK
5685404,1.0,3,3.0,29,Stock OK
5685405,1.0,9,9.0,40,Stock OK
5685406,1.0,4,4.0,18,Stock OK
5685604,1.0,7,7.0,12,Stock OK
5685605,1.3076923076923077,4,5.2,49,Stock OK
5685606,1.1666666666666667,3,3.5,23,Stock OK
5685608,1.0,7,7.0,11,Stock OK
5685651,1.0,4,4.0,9,Stock OK
5685654,1.0,5,5.0,24,Stock OK
5685669,1.25,3,3.8,25,Stock OK
5685670,1.4166666666666667,3,4.2,25,Stock OK
5685671,1.0,3,3.0,47,Stock OK
5685672,1.0,5,5.0,9,Stock OK
5685673,1.0,5,5.0,12,Stock OK
5685674,1.0,6,6.0,11,Stock OK
5685675,1.0,8,8.0,49,Stock OK
5685678,2.5,9,22.5,38,Stock OK
5685679,1.0,4,4.0,28,Stock OK
5685687,1.0,6,6.0,8,Stock OK
5685688,2.111111111111111,4,8.4,10,Stock OK
5685689,1.0,9,9.0,25,Stock OK
5685690,1.1538461538461537,8,9.2,47,Stock OK
5685703,1.0,5,5.0,36,Stock OK
5685704,1.0,8,8.0,50,Stock OK
5685798,2.2962962962962963,5,11.5,43,Stock OK
5685875,1.0,9,9.0,9,Stock OK
5685880,1.0,8,8.0,41,Stock OK
5685882,1.8235294117647058,6,10.9,8,Reorder Needed
5685883,1.7272727272727273,7,12.1,3,Reorder Needed
5685884,1.3333333333333333,6,8.0,18,Stock OK
5685885,1.0,4,4.0,46,Stock OK
5685886,1.0,6,6.0,35,Stock OK
5685887,1.25,9,11.2,17,Stock OK
5685888,1.3333333333333333,3,4.0,36,Stock OK
5685889,1.0,4,4.0,28,Stock OK
5685890,1.0,8,8.0,50,Stock OK
5685891,1.0,4,4.0,15,Stock OK
5685892,1.0,7,7.0,19,Stock OK
5685894,1.0,5,5.0,22,Stock OK
5685895,1.2,8,9.6,6,Reorder Needed
5685896,1.0,10,10.0,47,Stock OK
5685897,1.0,4,4.0,7,Stock OK
5685982,1.0,8,8.0,44,Stock OK
5685983,1.0,8,8.0,48,Stock OK
5685984,1.0,8,8.0,9,Stock OK
5685985,1.0,5,5.0,20,Stock OK
5685986,1.0,10,10.0,37,Stock OK
5685988,1.0,9,9.0,11,Stock OK
5685989,1.0,6,6.0,2,Reorder Needed
5685990,1.0,8,8.0,22,Stock OK
5686076,1.0,3,3.0,48,Stock OK
5686077,1.0,9,9.0,36,Stock OK
5686079,2.8214285714285716,7,19.8,5,Reorder Needed
5686080,1.3333333333333333,5,6.7,7,Stock OK
5686081,1.5,4,6.0,6,Stock OK
5686082,2.0,5,10.0,22,Stock OK
5686083,2.75,4,11.0,10,Reorder Needed
5686084,1.2222222222222223,5,6.1,46,Stock OK
5686085,1.6,4,6.4,40,Stock OK
5686088,1.1818181818181819,8,9.5,46,Stock OK
5686089,1.4,6,8.4,46,Stock OK
5686090,1.1,4,4.4,20,Stock OK
5686097,1.1428571428571428,10,11.4,28,Stock OK
5686099,1.2666666666666666,4,5.1,23,Stock OK
5686215,1.2352941176470589,3,3.7,35,Stock OK
